1781783657845|436
1781783657845|439
1781783657872|436
1781783657943|440
1781783657995|440
1781783657996|433
1781783657997|439
1781783658040|439
1781783658053|436
1781783658076|436
1781783658080|433
1781783658105|430
1781783658122|436
1781783658144|440
1781783658152|437
1781783658176|436
1781783658186|439
1781783658186|431
1781783658225|441
1781783658228|437
1781783658257|437
1781783658297|430
1781783658302|435
1781783658304|435
1781783658323|434
1781783658362|432
1781783658376|429
1781783658379|435
1781783658385|432
1781783658407|434
1781783658448|437
1781783658473|436
1781783658483|434
1781783658496|433
1781783658516|437
1781783658521|438
1781783658527|440
1781783658621|443
1781783658626|439
1781783658627|437
1781783658628|438
1781783658631|440
1781783658641|435
1781783658674|436
1781783658679|440
1781783658684|438
1781783658684|438
1781783658687|435
1781783658704|439
1781783658705|429
1781783658705|438
1781783658747|430
1781783658766|436
1781783658771|437
1781783658780|440
1781783658826|439
1781783658830|436
1781783658830|442
1781783658843|435
1781783658861|435
1781783659230|440
1781783659244|440
1781783659272|439
1781783659736|437
1781783659911|438
1781783660261|435
1781783660432|429
1781783660544|438
1781783660762|437
1781783660872|437
