1781782688237|434
1781782688263|439
1781782688271|435
1781782688271|437
1781782688316|437
1781782688763|435
1781782688792|439
1781782688867|437
1781782689110|436
1781782689281|437
1781782689513|436
1781782689536|437
1781782689727|442
1781782689966|436
1781782689973|438
1781782689994|435
1781782690004|438
1781782690027|440
1781782690103|440
1781782690404|434
1781782690444|438
1781782690504|431
1781782690547|437
1781782690808|437
1781782690872|439
1781782690999|437
1781782691224|436
1781782691283|437
1781782691288|437
1781782691369|432
1781782691378|433
1781782691428|435
1781782691468|429
1781782691508|434
1781782691521|440
1781782691535|440
1781782691641|439
1781782691928|437
1781782691981|437
1781782691986|437
1781782691991|435
1781782692023|436
1781782692044|432
1781782692080|438
1781782692086|439
1781782692118|440
1781782692189|440
1781782692223|442
1781782692247|442
1781782692252|438
1781782692258|432
1781782692263|430
1781782692281|433
1781782692293|439
1781782692309|441
1781782692321|438
1781782692322|438
1781782692394|438
1781782692466|439
1781782692471|437
1781782692472|439
1781782692495|438
1781782692508|435
1781782692514|437
1781782692554|437
1781782692557|424
1781782692599|436
1781782692619|439
1781782692627|441
1781782692634|439
1781782692693|433
1781782692734|435
1781782692747|434
1781782692796|436
1781782692827|435
1781782692833|439
1781782692863|436
1781782692882|439
1781782692901|435
1781782692910|431
1781782692910|442
1781782693000|439
1781782693025|436
1781782693047|441
1781782693078|435
1781782693082|442
1781782693087|437
1781782693090|432
1781782693099|438
1781782693111|439
1781782693115|439
1781782693120|437
1781782693129|435
1781782693130|430
1781782693165|438
1781782693192|437
1781782693193|436
1781782693199|436
1781782693220|438
1781782693229|442
1781782693240|435
1781782693265|439
1781782693274|437
1781782693275|438
1781782693317|439
1781782693767|434
1781782693794|436
1781782693870|437
1781782694111|431
1781782694280|438
1781782694515|435
1781782694537|440
1781782694731|441
1781782694968|436
1781782694974|436
1781782694995|433
1781782695003|437
1781782695028|440
1781782695101|438
